"","id","order_id","order","type","x","y","vol","sam"
"2288",56,10,"type_10","kr",13.0157600892607,8.48969603518816e-06,0.00754296396126909,34
"2289",57,10,"type_10","kx",0,2.19800747869845e-05,0.00754296396126909,34
"2290",58,10,"type_10","kx",4.01576008926074,2.19800747869845e-05,0.00754296396126909,34
"2291",59,10,"type_10","kx",6.01576008926074,4.17159638955085e-05,0.00754296396126909,34
"2292",60,10,"type_10","kx",14.0157600892607,4.17159638955085e-05,0.00754296396126909,34
"2293",61,12,"type_12","kr",0,0.000229231645316541,0.00785398163397448,34
"2294",62,12,"type_12","kr",1.01576008926074,0.000229231645316541,0.00785398163397448,34
"2295",63,12,"type_12","kr",3.01576008926074,9.96969303093967e-05,0.00785398163397448,34
"2296",64,12,"type_12","kr",5.01576008926074,9.96969303093967e-05,0.00785398163397448,34
"2297",65,12,"type_12","kr",7.01576008926074,8.48410033743572e-05,0.00785398163397448,34
"2298",66,12,"type_12","kr",13.0157600892607,8.48410033743572e-06,0.00785398163397448,34
"2299",67,12,"type_12","kx",0,2.30934215191052e-05,0.00785398163397448,34
"2300",68,12,"type_12","kx",4.01576008926074,2.30934215191052e-05,0.00785398163397448,34
"2301",69,12,"type_12","kx",6.01576008926074,4.91927840100764e-05,0.00785398163397448,34
"2302",70,12,"type_12","kx",14.0157600892607,4.91927840100764e-05,0.00785398163397448,34
"2303",71,13,"type_13","kr",0,0.000229728088209425,0.00693977817177985,34
"2304",72,13,"type_13","kr",0.725590490311544,0.000229728088209425,0.00693977817177985,34
"2305",73,13,"type_13","kr",2.72559049031154,9.98939061898885e-05,0.00693977817177985,34
"2306",74,13,"type_13","kr",4.72559049031154,9.98939061898885e-05,0.00693977817177985,34
"2307",75,13,"type_13","kr",6.72559049031154,8.50091416803524e-05,0.00693977817177985,34
"2308",76,13,"type_13","kr",12.7255904903115,8.50091416803524e-06,0.00693977817177985,34
"2309",77,13,"type_13","kx",0,1.98581299909907e-05,0.00693977817177985,34
