"","z","type","suf","id","rep"
"33891",-8,1,0.00505088892643046,206,5
"33892",-8,2,0.0393010687522227,206,5
"33893",-8,4,0.00723511148716601,206,5
"33894",-7,1,0.00845245556944493,206,5
"33895",-7,2,0.0700309780312404,206,5
"33896",-7,4,0.0134104197078998,206,5
"33897",-6,1,0.0104035044709387,206,5
"33898",-6,2,0.0671999564437636,206,5
"33899",-6,4,0.0186202971714315,206,5
"33900",-5,1,0.0119295670468335,206,5
"33901",-5,2,0.128444487111309,206,5
"33902",-5,4,0.0259478326154924,206,5
"33903",-4,1,0.0125212278513731,206,5
"33904",-4,2,0.197462190595914,206,5
"33905",-4,4,0.0337214460476895,206,5
"33906",-3,1,0.0145078873665554,206,5
"33907",-3,2,0.0912651870172647,206,5
"33908",-3,4,0.0512235259464449,206,5
"33909",-2,1,0.00735354393447196,206,5
"33910",-2,2,0.0968210619066359,206,5
"33911",-2,4,0.0416146213175574,206,5
"33912",-35,1,2.93248557161975e-09,207,1
"33913",-34,1,6.82652351206809e-09,207,1
"33914",-33,1,1.00903893797929e-08,207,1
"33915",-32,1,1.15404770993721e-08,207,1
"33916",-31,1,2.42314799409106e-08,207,1
"33917",-30,1,4.07892631378231e-08,207,1
"33918",-29,1,7.28190473382745e-08,207,1
"33919",-28,1,1.26598438475387e-07,207,1
"33920",-27,1,2.24752152069863e-07,207,1
"33921",-26,1,3.79567516385507e-07,207,1
"33922",-25,1,6.37282150077287e-07,207,1
"33923",-24,1,1.18650822853102e-06,207,1
"33924",-23,1,1.44992239383643e-06,207,1
"33925",-23,4,1.09779861304246e-05,207,1
"33926",-22,1,3.17636843894991e-06,207,1
"33927",-22,4,1.3418209614258e-05,207,1
"33928",-21,1,5.62302502758073e-06,207,1
"33929",-21,4,1.88374181672023e-05,207,1
"33930",-20,1,9.51064425649651e-06,207,1
"33931",-20,4,2.84425218012084e-05,207,1
"33932",-19,1,1.69157133496804e-05,207,1
"33933",-19,4,4.4369769539474e-05,207,1
"33934",-18,1,2.88801270134754e-05,207,1
"33935",-18,4,7.72916845239507e-05,207,1
"33936",-17,1,3.57211044974908e-05,207,1
"33937",-17,4,0.00014409979658241,207,1
"33938",-16,1,7.57120194982268e-05,207,1
"33939",-16,4,0.000257001103004352,207,1
"33940",-15,1,0.000131990711081871,207,1
"33941",-15,4,0.00156344019754744,207,1
"33942",-14,1,0.000223557846424541,207,1
"33943",-14,4,0.00413692460128409,207,1
"33944",-13,1,0.000373676815239986,207,1
"33945",-13,4,0.00722383899095057,207,1
"33946",-12,1,0.000592068463484607,207,1
"33947",-12,4,0.00818382942265329,207,1
"33948",-11,1,0.000636388704226188,207,1
"33949",-11,4,0.0113072516811727,207,1
"33950",-10,1,0.00119601021664878,207,1
"33951",-10,4,0.0158420281988381,207,1
"33952",-9,1,0.00168059104296645,207,1
"33953",-9,4,0.0205436659397824,207,1
"33954",-8,1,0.00233295559175423,207,1
"33955",-8,4,0.0353955798194248,207,1
"33956",-7,1,0.00306293177943363,207,1
"33957",-7,4,0.0516005449733964,207,1
"33958",-6,1,0.00406682922532742,207,1
"33959",-6,4,0.0613354584878816,207,1
"33960",-5,1,0.00618970770373345,207,1
"33961",-5,2,0.00978961293652467,207,1
"33962",-5,4,0.0862153903806652,207,1
"33963",-4,1,0.00786848096238688,207,1
"33964",-4,2,0.0231289326887029,207,1
"33965",-4,4,0.117963893472149,207,1
"33966",-3,1,0.0186845501400794,207,1
"33967",-3,2,0.130751219534467,207,1
"33968",-3,4,0.163373282264413,207,1
"33969",-2,1,0.0167298493200272,207,1
"33970",-2,2,0.0944505060190168,207,1
"33971",-2,4,0.0926508605163252,207,1
"33972",-37,1,2.17938789282023e-12,207,2
"33973",-36,1,9.53973364895655e-12,207,2
"33974",-35,1,1.50488682875874e-11,207,2
"33975",-34,1,1.9169192356322e-11,207,2
"33976",-33,1,4.38979883079364e-11,207,2
"33977",-32,1,8.84711294359598e-11,207,2
"33978",-31,1,1.6880771502099e-10,207,2
"33979",-30,1,3.38128038370008e-10,207,2
"33980",-29,1,6.640703441263e-10,207,2
"33981",-28,1,1.37454528930683e-09,207,2
"33982",-27,1,2.71824447399307e-09,207,2
"33983",-26,1,5.53010518642895e-09,207,2
"33984",-25,1,1.04851067420921e-08,207,2
"33985",-24,1,2.08836616512573e-08,207,2
"33986",-24,4,3.82963048219127e-05,207,2
"33987",-23,1,4.15736559933908e-08,207,2
"33988",-23,4,5.52413666512157e-05,207,2
"33989",-22,1,5.58248752607424e-08,207,2
"33990",-22,4,7.57283146182508e-05,207,2
"33991",-21,1,1.4062061605504e-07,207,2
"33992",-21,4,0.000222732262649894,207,2
"33993",-20,1,2.74205913429659e-07,207,2
"33994",-20,4,0.000332248720120368,207,2
"33995",-19,1,5.41718804713278e-07,207,2
"33996",-19,4,0.000500962764021098,207,2
"33997",-18,1,1.07355947485449e-06,207,2
"33998",-18,4,0.000752915645826043,207,2
"33999",-17,1,1.5129684623396e-06,207,2
"34000",-17,4,0.00111120438667618,207,2
"34001",-16,1,3.59220239425809e-06,207,2
"34002",-16,4,0.00161860001882276,207,2
"34003",-15,1,6.99114293408185e-06,207,2
"34004",-15,4,0.00231039358103685,207,2
"34005",-14,1,1.33767870970421e-05,207,2
"34006",-14,4,0.00321893103441457,207,2
"34007",-13,1,2.26966351908323e-05,207,2
"34008",-13,4,0.00463211141268195,207,2
"34009",-12,1,4.02144230801362e-05,207,2
"34010",-12,4,0.00593399037509742,207,2
"34011",-11,1,6.89332037819811e-05,207,2
"34012",-11,4,0.00793336843181884,207,2
"34013",-10,1,8.63324858765244e-05,207,2
"34014",-10,2,7.67875161523961e-05,207,2
"34015",-10,4,0.0116770078350475,207,2
"34016",-9,1,0.000189099112738499,207,2
"34017",-9,2,0.000166833654445298,207,2
"34018",-9,4,0.0203174016467063,207,2
"34019",-8,1,0.000343794803968551,207,2
"34020",-8,2,0.00016300633624572,207,2
"34021",-8,4,0.0293987185418868,207,2
"34022",-7,1,0.000599708021856537,207,2
"34023",-7,2,0.00145607129723761,207,2
"34024",-7,4,0.0477954634598132,207,2
"34025",-6,1,0.00139915491561448,207,2
"34026",-6,2,0.00679089479699254,207,2
"34027",-6,4,0.0712723431953284,207,2
"34028",-5,1,0.00336333094208733,207,2
"34029",-5,2,0.0216288742470243,207,2
"34030",-5,4,0.0861513761987991,207,2
"34031",-4,1,0.00548000722980851,207,2
"34032",-4,2,0.0549967381323895,207,2
"34033",-4,4,0.123120342329965,207,2
"34034",-3,1,0.0161399785146385,207,2
"34035",-3,2,0.0807032649648798,207,2
"34036",-3,4,0.193067571834547,207,2
"34037",-2,1,0.0168444600030939,207,2
"34038",-2,2,0.0702849892879477,207,2
"34039",-2,4,0.107590236868395,207,2
"34040",-37,1,2.94248897344564e-09,207,3
"34041",-36,1,3.662328726802e-09,207,3
"34042",-35,1,3.91370392721384e-09,207,3
"34043",-34,1,8.04770149320731e-09,207,3
"34044",-33,1,1.33927405613681e-08,207,3
"34045",-32,1,2.32448793981424e-08,207,3
"34046",-31,1,3.7952843843971e-08,207,3
"34047",-30,1,6.53642245931355e-08,207,3
"34048",-29,1,1.16344172226342e-07,207,3
"34049",-28,1,1.95311147076671e-07,207,3
"34050",-27,1,2.36839617579776e-07,207,3
"34051",-26,1,5.19518419993556e-07,207,3
"34052",-25,1,8.87438401669545e-07,207,3
"34053",-25,4,1.67714554089116e-05,207,3
"34054",-24,1,1.49427048705427e-06,207,3
"34055",-24,4,3.50779548741948e-05,207,3
"34056",-23,1,2.52091092174472e-06,207,3
"34057",-23,4,4.54961452478901e-05,207,3
"34058",-22,1,4.37778774618437e-06,207,3
"34059",-22,4,6.50680799999354e-05,207,3
"34060",-21,1,5.16721670689465e-06,207,3
"34061",-21,4,9.77176457510167e-05,207,3
"34062",-20,1,1.13019930931149e-05,207,3
"34063",-20,4,0.000150020803393549,207,3
"34064",-19,1,1.92007850549006e-05,207,3
"34065",-19,4,0.000232476903900083,207,3
"34066",-18,1,3.33244880777945e-05,207,3
"34067",-18,4,0.000433118988002535,207,3
"34068",-17,1,5.86447269628922e-05,207,3
"34069",-17,4,0.000631589025102321,207,3
"34070",-16,1,9.72398798291028e-05,207,3
"34071",-16,4,0.000896962847676575,207,3
"34072",-15,1,0.000167379693929605,207,3
"34073",-15,4,0.00126520394642406,207,3
"34074",-14,1,0.000256342760653997,207,3
"34075",-14,4,0.00175784051152075,207,3
"34076",-13,1,0.000294916941086672,207,3
"34077",-13,4,0.00239588624875529,207,3
"34078",-12,1,0.000701382766675773,207,3
"34079",-12,4,0.0047185747348845,207,3
"34080",-11,1,0.000645505853770194,207,3
"34081",-11,4,0.00840339602955169,207,3
"34082",-10,1,0.00114143644686071,207,3
"34083",-10,4,0.0118806069720715,207,3
"34084",-9,1,0.00164681594776182,207,3
"34085",-9,4,0.0183508184776928,207,3
"34086",-8,1,0.00220216554468232,207,3
"34087",-8,4,0.0246703115825605,207,3
"34088",-7,1,0.00301910629490987,207,3
"34089",-7,2,0.0156556358754587,207,3
"34090",-7,4,0.0378811544928814,207,3
"34091",-6,1,0.00439695154052118,207,3
"34092",-6,2,0.0156433471883823,207,3
"34093",-6,4,0.0466295476652579,207,3
"34094",-5,1,0.00643368034893329,207,3
"34095",-5,2,0.036929870764213,207,3
"34096",-5,4,0.0772434542980477,207,3
"34097",-4,1,0.0106107870074326,207,3
"34098",-4,2,0.0426322483111165,207,3
"34099",-4,4,0.0837768905098372,207,3
"34100",-3,1,0.0129746008964678,207,3
"34101",-3,2,0.148578817788376,207,3
"34102",-3,4,0.136341375149393,207,3
"34103",-2,1,0.0141481462233447,207,3
"34104",-2,2,0.142821062519409,207,3
"34105",-2,4,0.0809450527862291,207,3
"34106",-40,1,1.51593623896759e-12,207,4
"34107",-39,1,6.51985940257419e-12,207,4
"34108",-38,1,9.39345438858587e-12,207,4
"34109",-37,1,1.18827256938407e-11,207,4
"34110",-36,1,2.60660921659351e-11,207,4
"34111",-35,1,5.01492691175334e-11,207,4
"34112",-34,1,9.68864799710639e-11,207,4
"34113",-33,1,1.75049304052184e-10,207,4
"34114",-32,1,3.35117128063095e-10,207,4
"34115",-31,1,4.29620323910845e-10,207,4
"34116",-30,1,9.56541716292738e-10,207,4
"34117",-29,1,1.8149486704517e-09,207,4
"34118",-28,1,3.37561939964961e-09,207,4
"34119",-27,1,6.60198970828311e-09,207,4
"34120",-27,4,1.45745288890804e-05,207,4
"34121",-26,1,1.23455006665272e-08,207,4
"34122",-26,4,3.78326320182157e-05,207,4
"34123",-25,1,1.62124646779826e-08,207,4
"34124",-25,4,4.8869686910526e-05,207,4
"34125",-24,1,3.64141694318612e-08,207,4
"34126",-24,4,7.01791760999575e-05,207,4
"34127",-23,1,6.92306583765188e-08,207,4
"34128",-23,4,0.000106264284106554,207,4
"34129",-22,1,1.30352466011831e-07,207,4
"34130",-22,4,0.000164720343404708,207,4
"34131",-21,1,2.42764016286696e-07,207,4
"34132",-21,4,0.000253828281676101,207,4
"34133",-20,1,4.56803704056221e-07,207,4
"34134",-20,4,0.000370846012429995,207,4
"34135",-19,1,8.12245994141512e-07,207,4
"34136",-19,4,0.000532802439797003,207,4
"34137",-18,1,1.52405916886903e-06,207,4
"34138",-18,4,0.000750449290334035,207,4
"34139",-17,1,2.98869526560428e-06,207,4
"34140",-17,4,0.00103328548135578,207,4
"34141",-16,1,3.91280242598535e-06,207,4
"34142",-16,4,0.00138643599030852,207,4
"34143",-15,1,8.58481446938351e-06,207,4
"34144",-15,4,0.00188751799421387,207,4
"34145",-14,1,1.49050297183725e-05,207,4
"34146",-14,4,0.00255783881527087,207,4
"34147",-13,1,2.411743669091e-05,207,4
"34148",-13,4,0.00315231542406073,207,4
"34149",-12,1,3.87373655086404e-05,207,4
"34150",-12,4,0.00434767213953032,207,4
"34151",-11,1,4.44028005570151e-05,207,4
"34152",-11,4,0.00623880870374074,207,4
"34153",-10,1,8.85121168056666e-05,207,4
"34154",-10,2,3.64836445821076e-05,207,4
"34155",-10,4,0.0104647256069574,207,4
"34156",-9,1,0.000146502656560405,207,4
"34157",-9,2,0.000159310862818655,207,4
"34158",-9,4,0.013195795549231,207,4
"34159",-8,1,0.000261323879880324,207,4
"34160",-8,2,0.000543148231148266,207,4
"34161",-8,4,0.0193614165898719,207,4
"34162",-7,1,0.000531337036601817,207,4
"34163",-7,2,0.00147809656979209,207,4
"34164",-7,4,0.0386077175167739,207,4
"34165",-6,1,0.0011691689072183,207,4
"34166",-6,2,0.0363725476729981,207,4
"34167",-6,4,0.0388114477632647,207,4
"34168",-5,1,0.00282961185708884,207,4
"34169",-5,2,0.050869603017994,207,4
"34170",-5,4,0.062130813302707,207,4
"34171",-4,1,0.00599766388694293,207,4
"34172",-4,2,0.116753527507959,207,4
"34173",-4,4,0.0886880507746755,207,4
"34174",-3,1,0.00964274233931712,207,4
"34175",-3,2,0.160375395968472,207,4
"34176",-3,4,0.12621416133531,207,4
"34177",-2,1,0.0126223414190741,207,4
"34178",-2,2,0.103961346660937,207,4
"34179",-2,4,0.0755920028367931,207,4
"34180",-34,1,1.87299522333342e-07,207,5
"34181",-33,1,2.71244189059561e-07,207,5
"34182",-32,1,2.48012791070037e-07,207,5
"34183",-31,1,4.2213412685779e-07,207,5
"34184",-30,1,5.87888795792094e-07,207,5
"34185",-29,1,8.68137786134096e-07,207,5
"34186",-28,1,1.31141194228138e-06,207,5
"34187",-27,1,1.93626565662881e-06,207,5
"34188",-26,1,2.06606720616123e-06,207,5
"34189",-25,1,3.78746711287402e-06,207,5
"34190",-24,1,5.83337168376027e-06,207,5
"34191",-23,1,8.55590110845448e-06,207,5
"34192",-22,1,1.25606917509416e-05,207,5
"34193",-21,1,1.90336329570361e-05,207,5
"34194",-21,4,0.000171833716128697,207,5
"34195",-20,1,2.71034723136431e-05,207,5
"34196",-20,4,0.000187879958277456,207,5
"34197",-19,1,4.19515724094751e-05,207,5
"34198",-19,4,0.000319635073974985,207,5
"34199",-18,1,6.0942793345806e-05,207,5
"34200",-18,4,0.000413252291027624,207,5
"34201",-17,1,6.43777304814121e-05,207,5
"34202",-17,4,0.000554345947276892,207,5
"34203",-16,1,0.000122430096336913,207,5
"34204",-16,4,0.000749903888076479,207,5
"34205",-15,1,0.000178242407746681,207,5
"34206",-15,4,0.00154410988440269,207,5
"34207",-14,1,0.000265647651020424,207,5
"34208",-14,4,0.00211572396719469,207,5
"34209",-13,1,0.000376541345742559,207,5
"34210",-13,4,0.00277423964133833,207,5
"34211",-12,1,0.000505503041840288,207,5
"34212",-12,4,0.00382154645008925,207,5
"34213",-11,1,0.00047420070218352,207,5
"34214",-11,2,0.000376558966523891,207,5
"34215",-11,4,0.00528785404129255,207,5
"34216",-10,1,0.000830511083669136,207,5
"34217",-10,2,0.000945064015018029,207,5
"34218",-10,4,0.00929187393872548,207,5
"34219",-9,1,0.00111666178748821,207,5
"34220",-9,2,0.000633788233005952,207,5
"34221",-9,4,0.0186827685027322,207,5
"34222",-8,1,0.00161586933668124,207,5
"34223",-8,2,0.00197946377104933,207,5
"34224",-8,4,0.0246627148924828,207,5
"34225",-7,1,0.00225216562184164,207,5
"34226",-7,2,0.00593102661390053,207,5
"34227",-7,4,0.0280367295058382,207,5
"34228",-6,1,0.00348217196240394,207,5
"34229",-6,2,0.00994085088809489,207,5
"34230",-6,4,0.0533918571085815,207,5
"34231",-5,1,0.00590191222166813,207,5
"34232",-5,2,0.0234204388082008,207,5
"34233",-5,4,0.0670720735020546,207,5
"34234",-4,1,0.01038579773411,207,5
"34235",-4,2,0.0524405820429924,207,5
"34236",-4,4,0.0986427765609584,207,5
"34237",-3,1,0.0126252204794876,207,5
"34238",-3,2,0.193727783309481,207,5
"34239",-3,4,0.119895195002233,207,5
"34240",-2,1,0.012281454035237,207,5
"34241",-2,2,0.147814981111878,207,5
"34242",-2,4,0.0725067737645316,207,5
"34243",-12,1,0.00481340571581052,208,1
"34244",-11,1,0.00575049889641951,208,1
"34245",-10,1,0.00780469057628766,208,1
"34246",-9,1,0.0113778222496126,208,1
"34247",-8,1,0.0171637326916765,208,1
"34248",-7,1,0.0262900415716137,208,1
"34249",-7,4,0.0111916841426897,208,1
"34250",-6,1,0.0330911493414405,208,1
"34251",-6,4,0.045681229802234,208,1
"34252",-5,1,0.0356769031430487,208,1
"34253",-5,4,0.167259613341986,208,1
"34254",-4,1,0.0382566032038717,208,1
"34255",-4,4,0.165616679939681,208,1
"34256",-3,1,0.0519585542401846,208,1
"34257",-3,4,0.247119814190627,208,1
"34258",-2,1,0.0345248755933836,208,1
"34259",-2,4,0.0964227013594332,208,1
"34260",-14,1,0.00380743919948605,208,2
"34261",-13,1,0.00803112622876966,208,2
"34262",-12,1,0.00932367976989257,208,2
"34263",-11,1,0.0116338549918068,208,2
"34264",-10,1,0.0152152650528291,208,2
"34265",-9,1,0.0204558985874463,208,2
"34266",-8,1,0.0279335907205105,208,2
"34267",-7,1,0.0331974960951718,208,2
"34268",-7,4,0.0208036561479911,208,2
"34269",-6,1,0.0343766764351102,208,2
"34270",-6,4,0.0866415904372007,208,2
"34271",-5,1,0.032747779209526,208,2
"34272",-5,4,0.114882556200125,208,2
"34273",-4,1,0.0398582131560579,208,2
"34274",-4,4,0.138119547917287,208,2
"34275",-3,1,0.0465499148081242,208,2
"34276",-3,4,0.232610926386954,208,2
"34277",-2,1,0.028664261036664,208,2
"34278",-2,4,0.0951465276190463,208,2
"34279",-15,1,0.00183371824167333,208,3
"34280",-14,1,0.00216481893151355,208,3
"34281",-13,1,0.00288754806243358,208,3
"34282",-12,1,0.00413154963602873,208,3
"34283",-11,1,0.00612218348281722,208,3
"34284",-10,1,0.00921851840280631,208,3
"34285",-9,1,0.0139808476115615,208,3
"34286",-8,1,0.020246069567966,208,3
"34287",-7,1,0.0247854783602888,208,3
"34288",-7,4,0.051775813142393,208,3
"34289",-6,1,0.027940818042013,208,3
"34290",-6,4,0.0693880364122617,208,3
"34291",-5,1,0.0300823187793175,208,3
"34292",-5,4,0.135053314989226,208,3
"34293",-4,1,0.0405720958875318,208,3
"34294",-4,4,0.138596738060806,208,3
"34295",-3,1,0.0499127951709353,208,3
"34296",-3,4,0.249010056117669,208,3
"34297",-2,1,0.0316836317830162,208,3
"34298",-2,4,0.090613649317741,208,3
"34299",-15,1,0.000909457798918493,208,4
"34300",-14,1,0.00201277407577929,208,4
"34301",-13,1,0.00263441869323902,208,4
"34302",-12,1,0.00381765306823757,208,4
"34303",-11,1,0.00581264561506701,208,4
"34304",-10,1,0.00904555975991977,208,4
"34305",-9,1,0.0142021171637955,208,4
"34306",-8,1,0.0215410671146449,208,4
"34307",-7,1,0.0274207826053847,208,4
"34308",-7,4,0.0358453518451781,208,4
"34309",-6,1,0.0315354454211649,208,4
"34310",-6,4,0.0892376070982403,208,4
"34311",-5,1,0.0346341345384565,208,4
"34312",-5,4,0.127089327205212,208,4
"34313",-4,1,0.0481353172365655,208,4
"34314",-4,4,0.140664594662222,208,4
"34315",-3,1,0.0595474923553798,208,4
"34316",-3,4,0.220527972735653,208,4
"34317",-2,1,0.037678254424445,208,4
"34318",-2,4,0.0877080265824972,208,4
"34319",-15,1,0.000189231133328913,208,5
"34320",-14,1,0.000445406566222123,208,5
"34321",-13,1,0.000670051338791763,208,5
"34322",-12,1,0.00113193367385989,208,5
"34323",-11,1,0.00199417781615353,208,5
"34324",-10,1,0.00356237404358565,208,5
"34325",-9,1,0.00639173727784892,208,5
"34326",-8,1,0.0112303702611185,208,5
"34327",-7,1,0.0166257355043488,208,5
"34328",-7,4,0.00343357095347032,208,5
"34329",-6,1,0.0219646318760723,208,5
"34330",-6,4,0.0829285027827639,208,5
"34331",-5,1,0.0263068575498594,208,5
"34332",-5,4,0.160809318346602,208,5
"34333",-4,1,0.0385926153525514,208,5
"34334",-4,4,0.135755702374515,208,5
"34335",-3,1,0.0557301282742743,208,5
"34336",-3,4,0.275594989691212,208,5
"34337",-2,1,0.0408381089099256,208,5
"34338",-2,4,0.115804556273495,208,5
"34339",-38,1,6.97043124052349e-09,209,1
"34340",-37,1,1.16341782728961e-08,209,1
"34341",-36,1,1.77868073179997e-08,209,1
"34342",-35,1,2.24694225819959e-08,209,1
"34343",-34,1,3.14625207825031e-08,209,1
"34344",-33,1,5.70705530996548e-08,209,1
"34345",-32,1,7.41686882853855e-08,209,1
"34346",-31,1,1.29806942518128e-07,209,1
"34347",-30,1,1.8572740483125e-07,209,1
"34348",-29,1,2.38904134047862e-07,209,1
"34349",-28,1,5.08073226583129e-07,209,1
"34350",-27,1,5.89126690893721e-07,209,1
"34351",-26,1,1.21132309154354e-06,209,1
"34352",-25,1,1.72714083961675e-06,209,1
"34353",-24,1,1.89465802677831e-06,209,1
"34354",-23,1,5.4200347102298e-06,209,1
"34355",-22,1,6.45435162879577e-06,209,1
"34356",-21,1,6.92874200359358e-06,209,1
"34357",-20,1,1.6704290996543e-05,209,1
"34358",-19,1,2.48674111023452e-05,209,1
"34359",-18,1,3.22890448244294e-05,209,1
"34360",-17,1,4.5535700382375e-05,209,1
"34361",-16,1,7.47058204924193e-05,209,1
"34362",-15,1,7.14936089791951e-05,209,1
"34363",-14,1,8.93872397297006e-05,209,1
"34364",-13,1,0.00014087570562338,209,1
"34365",-13,2,0.000171932395039925,209,1
"34366",-12,1,0.000189302809020271,209,1
"34367",-12,2,0.000591637187212281,209,1
"34368",-11,1,0.000405744250141834,209,1
"34369",-11,2,0.00133082471510846,209,1
"34370",-10,1,0.000596343267881858,209,1
"34371",-10,2,0.00310565899352302,209,1
"34372",-9,1,0.001293638790301,209,1
"34373",-9,2,0.0112966395269806,209,1
"34374",-8,1,0.00342019674049771,209,1
"34375",-8,2,0.011872106070432,209,1
"34376",-7,1,0.00556904745441553,209,1
"34377",-7,2,0.0700406944215761,209,1
"34378",-6,1,0.0098825521289406,209,1
"34379",-6,2,0.0685300861362055,209,1
"34380",-5,1,0.013886180569207,209,1
"34381",-5,2,0.113792884931629,209,1
"34382",-4,1,0.0191173821550204,209,1
"34383",-4,2,0.108424032013657,209,1
"34384",-3,1,0.0217972153568435,209,1
"34385",-3,2,0.376254148119332,209,1
"34386",-2,1,0.0160179140264625,209,1
"34387",-2,2,0.125669148431117,209,1
"34388",-1,2,0.016223321236023,209,1
"34389",-37,1,1.76404628078065e-07,209,2
"34390",-36,1,2.93688140072517e-07,209,2
"34391",-35,1,2.97893501135148e-07,209,2
"34392",-34,1,3.75007114000711e-07,209,2
"34393",-33,1,6.01396471391506e-07,209,2
"34394",-32,1,7.64983838012578e-07,209,2
"34395",-31,1,1.24376751380373e-06,209,2
"34396",-30,1,1.05248498762453e-06,209,2
"34397",-29,1,1.98526592218625e-06,209,2
"34398",-28,1,2.79298406238638e-06,209,2
"34399",-27,1,4.30307017451055e-06,209,2
"34400",-26,1,5.44857710169991e-06,209,2
"34401",-25,1,8.86835078231278e-06,209,2
"34402",-24,1,1.15845168288915e-05,209,2
"34403",-23,1,1.27646506408845e-05,209,2
"34404",-22,1,2.15244512463239e-05,209,2
"34405",-21,1,3.31760619809569e-05,209,2
"34406",-20,1,4.63045710577834e-05,209,2
"34407",-19,1,6.0485053445065e-05,209,2
"34408",-18,1,7.49848228748624e-05,209,2
"34409",-17,1,0.000114479340802256,209,2
"34410",-16,1,0.000100268181694457,209,2
"34411",-15,1,0.000187087267348816,209,2
"34412",-14,1,0.000185701257428793,209,2
"34413",-13,1,0.000217678903952662,209,2
"34414",-13,2,0.000863138504646242,209,2
"34415",-12,1,0.000376052975455848,209,2
"34416",-12,2,0.00147584731848075,209,2
"34417",-11,1,0.000442372121944006,209,2
"34418",-11,2,0.00160023340120277,209,2
"34419",-10,1,0.000857399419717066,209,2
"34420",-10,2,0.0082526033544735,209,2
"34421",-9,1,0.00144593473797913,209,2
"34422",-9,2,0.0267208857857708,209,2
"34423",-8,1,0.00368334975201518,209,2
"34424",-8,2,0.0414714941299042,209,2
"34425",-7,1,0.00719137105814289,209,2
"34426",-7,2,0.0592852228680893,209,2
"34427",-6,1,0.00978233753459059,209,2
"34428",-6,2,0.0641494508668334,209,2
"34429",-5,1,0.0144547187640007,209,2
"34430",-5,2,0.162528811818933,209,2
"34431",-4,1,0.014397633802955,209,2
"34432",-4,2,0.161965569416653,209,2
"34433",-3,1,0.0213018428843581,209,2
"34434",-3,2,0.270362194597262,209,2
"34435",-2,1,0.00882419384646977,209,2
"34436",-2,2,0.117473098086583,209,2
"34437",-38,1,2.58886153440079e-11,209,3
"34438",-37,1,4.44659834388079e-11,209,3
"34439",-36,1,4.20909085490137e-11,209,3
"34440",-35,1,5.38968905422881e-11,209,3
"34441",-34,1,8.19632469919128e-11,209,3
"34442",-33,1,1.24295412311143e-10,209,3
"34443",-32,1,9.74840065696793e-11,209,3
"34444",-31,1,2.36205739496321e-10,209,3
"34445",-30,1,2.48209969927084e-10,209,3
"34446",-29,1,4.08969640316263e-10,209,3
"34447",-28,1,5.09990347525524e-10,209,3
"34448",-27,1,7.56617027490664e-10,209,3
"34449",-27,2,9.49739766712628e-10,209,3
"34450",-26,1,1.39820432984466e-09,209,3
"34451",-26,2,2.85560505454205e-09,209,3
"34452",-25,1,2.69185793495262e-09,209,3
"34453",-25,2,7.66105307235374e-09,209,3
"34454",-24,1,4.0764806706367e-09,209,3
"34455",-24,2,1.84545128254209e-08,209,3
"34456",-23,1,1.14574855621027e-08,209,3
"34457",-23,2,3.56993980270069e-08,209,3
"34458",-22,1,1.49556361356528e-08,209,3
"34459",-22,2,6.67442363245359e-08,209,3
"34460",-21,1,4.63831741438028e-08,209,3
"34461",-21,2,2.81531358399251e-07,209,3
"34462",-20,1,1.42567442787219e-07,209,3
"34463",-20,2,4.80602051717602e-07,209,3
"34464",-19,1,2.49102011912423e-07,209,3
"34465",-19,2,3.47747974688379e-06,209,3
"34466",-18,1,6.54297425368067e-07,209,3
"34467",-18,2,7.52888571164656e-06,209,3
"34468",-17,1,1.5835053005062e-06,209,3
"34469",-17,2,8.47277520291148e-06,209,3
"34470",-16,1,3.32683059656083e-06,209,3
"34471",-16,2,3.79402932719533e-05,209,3
"34472",-15,1,7.60292742878062e-06,209,3
"34473",-15,2,7.49449106105207e-05,209,3
"34474",-14,1,1.64485360583369e-05,209,3
"34475",-14,2,0.000174489168883502,209,3
"34476",-13,1,4.40146951405593e-05,209,3
"34477",-13,2,0.000521275012524681,209,3
"34478",-12,1,6.00004522002521e-05,209,3
"34479",-12,2,0.0012633590441702,209,3
"34480",-11,1,0.000128588564252679,209,3
"34481",-11,2,0.00309804382468633,209,3
"34482",-10,1,0.000439010906836057,209,3
"34483",-10,2,0.00752087666718958,209,3
"34484",-9,1,0.00108526702948769,209,3
"34485",-9,2,0.0191620597898998,209,3
"34486",-8,1,0.00232281017348601,209,3
"34487",-8,2,0.0447685979472387,209,3
"34488",-7,1,0.00506542990260731,209,3
"34489",-7,2,0.0816790702635255,209,3
"34490",-6,1,0.00606500127030215,209,3
"34491",-6,2,0.127928063681649,209,3
"34492",-5,1,0.00996719396300441,209,3
"34493",-5,2,0.190969366233137,209,3
"34494",-4,1,0.0112211838081397,209,3
"34495",-4,2,0.209258428371251,209,3
"34496",-3,1,0.0130122596227285,209,3
"34497",-3,2,0.173730988735056,209,3
"34498",-2,1,0.00838911512571408,209,3
"34499",-2,2,0.0576631048406959,209,3
"34500",-1,2,0.0171704498346371,209,3
"34501",0,2,0.00712860086987702,209,3
"34502",-36,1,4e-09,209,4
"34503",-35,1,7e-09,209,4
"34504",-34,1,6e-09,209,4
"34505",-33,1,4e-09,209,4
"34506",-32,1,1.00052925373625e-09,209,4
"34507",-31,1,2.03721039282417e-12,209,4
"34508",-30,1,2.92781586209872e-12,209,4
